D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_49_341.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_49_341.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_49_341.jpg, -0.6934468, 1, 0, 7.172367
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_49_443.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_49_443.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_49_443.jpg, -0.3910678, 1, 0, 8.326702
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_49_544.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_49_544.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_49_544.jpg, -0.09846998, 1, 0, 9.451993
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_49_644.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_49_644.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_49_644.jpg, 0, 1, 0, 10.5528
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_49_744.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_49_744.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_49_744.jpg, 0, 1, 0, 11.48696
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_49_847.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_49_847.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_49_847.jpg, 0, 1, 0, 12.71729
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_49_951.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_49_951.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_49_951.jpg, 0, 1, 0, 14.1777
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_052.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_052.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_052.jpg, 0, 1, 0, 14.95546
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_154.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_154.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_154.jpg, 0, 1, 0, 16.27865
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_257.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_257.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_257.jpg, 0, 1, 0, 17.0959
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_359.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_359.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_359.jpg, -0.1584399, 1, 0, 18.32685
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_461.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_461.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_461.jpg, -0.455301, 1, 0, 19.09929
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_561.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_561.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_561.jpg, -0.6040441, 1, 0, 20.04143
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_664.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_664.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_664.jpg, -0.3047747, 1, 0, 20.9654
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_768.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_768.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_768.jpg, 0, 1, 0, 22.02131
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_870.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_870.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_870.jpg, 0, 1, 0, 23.1759
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_50_970.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_50_970.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_50_970.jpg, 0, 1, 0, 24.13332
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_073.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_073.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_073.jpg, 0, 1, 0, 25.10346
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_174.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_174.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_174.jpg, 0, 1, 0, 26.0584
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_276.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_276.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_276.jpg, 0, 1, 0, 27.0047
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_379.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_379.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_379.jpg, -0.2761626, 1, 0, 27.90143
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_482.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_482.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_482.jpg, -0.5343758, 1, 0, 28.63654
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_585.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_585.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_585.jpg, -0.2360982, 1, 0, 29.51602
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_688.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_688.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_688.jpg, 0, 1, 0, 30.18652
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_788.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_788.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_788.jpg, 0, 1, 0, 30.18978
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_889.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_889.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_889.jpg, 0, 1, 0, 30.19036
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_51_989.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_51_989.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_51_989.jpg, 0, 1, 0, 30.1903
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_093.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_093.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_093.jpg, 0, 1, 0, 30.19031
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_196.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_196.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_196.jpg, 0, 1, 0, 30.19027
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_297.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_297.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_297.jpg, 0, 1, 0, 30.19046
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_398.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_398.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_398.jpg, -0.211578, 1, 0, 30.17836
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_502.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_502.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_502.jpg, -0.3965037, 1, 0, 30.1597
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_605.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_605.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_605.jpg, -0.099003, 1, 0, 30.19183
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_708.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_708.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_708.jpg, 0, 1, 0, 30.18925
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_810.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_810.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_810.jpg, 0, 1, 0, 30.19022
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_52_910.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_52_910.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_52_910.jpg, 0, 1, 0, 30.19028
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_013.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_013.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_013.jpg, -0.0715194, 1, 0, 30.18923
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_115.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_115.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_115.jpg, -0.3754554, 1, 0, 30.15797
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_217.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_217.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_217.jpg, -0.3779617, 1, 0, 30.17804
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_319.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_319.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_319.jpg, -0.07005005, 1, 0, 30.19074
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_420.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_420.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_420.jpg, 0, 1, 0, 30.18923
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_522.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_522.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_522.jpg, 0, 1, 0, 30.19017
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_624.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_624.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_624.jpg, 0, 1, 0, 30.1903
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_726.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_726.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_726.jpg, 0, 1, 0, 30.19031
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_826.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_826.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_826.jpg, 0, 1, 0, 30.19028
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_53_927.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_53_927.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_53_927.jpg, 0, 1, 0, 30.19215
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_031.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_031.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_031.jpg, 0, 1, 0, 30.19029
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_134.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_134.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_134.jpg, 0, 1, 0, 30.19191
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_238.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_238.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_238.jpg, 0, 1, 0, 30.19027
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_340.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_340.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_340.jpg, 0, 1, 0, 30.19031
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_443.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_443.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_443.jpg, 0, 1, 0, 30.1903
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_544.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_544.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_544.jpg, -0.2574084, 1, 0, 30.17345
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_646.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_646.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_646.jpg, -0.4473513, 1, 0, 30.15388
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_749.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_749.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_749.jpg, -0.09306658, 1, 0, 30.19154
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_853.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_853.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_853.jpg, 0, 1, 0, 30.18905
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_54_957.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_54_957.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_54_957.jpg, 0, 1, 0, 30.19072
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_058.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_058.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_058.jpg, 0, 1, 0, 30.19032
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_162.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_162.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_162.jpg, 0, 1, 0, 30.19029
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_265.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_265.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_265.jpg, 0, 1, 0, 30.19028
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_367.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_367.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_367.jpg, 0, 1, 0, 30.1903
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_470.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_470.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_470.jpg, 0, 1, 0, 30.19031
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_573.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_573.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_573.jpg, 0, 1, 0, 30.1903
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_674.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_674.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_674.jpg, 0, 1, 0, 30.19013
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_777.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_777.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_777.jpg, 0, 1, 0, 30.1903
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_880.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_880.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_880.jpg, 0, 1, 0, 30.19044
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_55_983.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_55_983.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_55_983.jpg, 0, 1, 0, 30.19031
D:\STUDY\sem5\btp\self_driving_car\data\IMG\center_2024_11_24_15_47_56_083.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\left_2024_11_24_15_47_56_083.jpg, D:\STUDY\sem5\btp\self_driving_car\data\IMG\right_2024_11_24_15_47_56_083.jpg, 0, 1, 0, 30.19032
